seq
i+0/d240|i-9/d240|i+7/d960|i+5/d240|i-7/d240|i+0/d480|i+5/d240|i-3/d240|i+2/d240|i-4/d120|i+2/d360|i+5/d480|i-7/d240|i+4/d240|i+0/d240|i-4/d480|i+4/d240|i-4/d480|i+0/d240|i+2/d240|i+5/d480|i-7/d240|i+0/d120|i+2/d480|i-5/d240|i+5/d120|i-7/d240|i+9/d240|i-4/d120|i-1/d240|i+3/d120|i+3/d480|i-10/d240|i+0/d120|i+9/d240|i-4/d240|i-5/d360|i+9/d480|i-9/d120|i+5/d240|i-1/d120|i-4/d360|i+5/d360|i+4/d480|i-5/d120|i+1/d240|i+0/d120|i+2/d240|i+0/d240|i-3/d120|i+0/d120|i-4/d240|i+5/d120|i+0/d360|i+0/d960|i+0/d240|i-5/d120|i+7/d240|i-2/d240|i-5/d120|i+5/d240|i-5/d120|i+0/d240|i+4/d120
i+2/d240|i-4/d120|i+2/d360|i+5/d480|i-7/d240|i+4/d240|i+0/d240|i-4/d480|i+4/d240|i-4/d480|i+0/d240|i+2/d240|i+5/d480|i-7/d240|i+0/d120|i+2/d480|i-5/d240|i+5/d120|i-7/d240|i+9/d240|i-4/d120|i-1/d240|i+3/d120|i+3/d480|i-10/d240|i+0/d120|i+9/d240|i-4/d240|i-5/d360|i+9/d480|i-9/d120|i+5/d240|i-1/d120|i-4/d360|i+5/d360|i+4/d480|i-5/d120|i+1/d240|i+0/d120|i+2/d240|i+0/d240|i-3/d120|i+0/d120|i-4/d240|i+5/d120|i+0/d360|i+0/d960|i+0/d240|i-5/d120|i+7/d240|i-2/d240|i-5/d120|i+5/d240|i-5/d120|i+0/d240|i+4/d120|i-4/d120|i+5/d360|i+0/d480|i-5/d240|i+0/d240|i-2/d240|i+2/d240|i+5/d240
i+4/d240|i-4/d480|i+0/d240|i+2/d240|i+5/d480|i-7/d240|i+0/d120|i+2/d480|i-5/d240|i+5/d120|i-7/d240|i+9/d240|i-4/d120|i-1/d240|i+3/d120|i+3/d480|i-10/d240|i+0/d120|i+9/d240|i-4/d240|i-5/d360|i+9/d480|i-9/d120|i+5/d240|i-1/d120|i-4/d360|i+5/d360|i+4/d480|i-5/d120|i+1/d240|i+0/d120|i+2/d240|i+0/d240|i-3/d120|i+0/d120|i-4/d240|i+5/d120|i+0/d360|i+0/d960|i+0/d240|i-5/d120|i+7/d240|i-2/d240|i-5/d120|i+5/d240|i-5/d120|i+0/d240|i+4/d120|i-4/d120|i+5/d360|i+0/d480|i-5/d240|i+0/d240|i-2/d240|i+2/d240|i+5/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i-2/d240|i+9/d240|i+0/d960|i-5/d240
i-5/d240|i+5/d120|i-7/d240|i+9/d240|i-4/d120|i-1/d240|i+3/d120|i+3/d480|i-10/d240|i+0/d120|i+9/d240|i-4/d240|i-5/d360|i+9/d480|i-9/d120|i+5/d240|i-1/d120|i-4/d360|i+5/d360|i+4/d480|i-5/d120|i+1/d240|i+0/d120|i+2/d240|i+0/d240|i-3/d120|i+0/d120|i-4/d240|i+5/d120|i+0/d360|i+0/d960|i+0/d240|i-5/d120|i+7/d240|i-2/d240|i-5/d120|i+5/d240|i-5/d120|i+0/d240|i+4/d120|i-4/d120|i+5/d360|i+0/d480|i-5/d240|i+0/d240|i-2/d240|i+2/d240|i+5/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i-2/d240|i+9/d240|i+0/d960|i-5/d240|i-2/d240|i+5/d120|i+2/d360|i+5/d480|i-7/d480|i+0/d240|i-3/d240|i+3/d240
i-10/d240|i+0/d120|i+9/d240|i-4/d240|i-5/d360|i+9/d480|i-9/d120|i+5/d240|i-1/d120|i-4/d360|i+5/d360|i+4/d480|i-5/d120|i+1/d240|i+0/d120|i+2/d240|i+0/d240|i-3/d120|i+0/d120|i-4/d240|i+5/d120|i+0/d360|i+0/d960|i+0/d240|i-5/d120|i+7/d240|i-2/d240|i-5/d120|i+5/d240|i-5/d120|i+0/d240|i+4/d120|i-4/d120|i+5/d360|i+0/d480|i-5/d240|i+0/d240|i-2/d240|i+2/d240|i+5/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i-2/d240|i+9/d240|i+0/d960|i-5/d240|i-2/d240|i+5/d120|i+2/d360|i+5/d480|i-7/d480|i+0/d240|i-3/d240|i+3/d240|i+0/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i+5/d240|i+0/d480|i-5/d480
i-1/d120|i-4/d360|i+5/d360|i+4/d480|i-5/d120|i+1/d240|i+0/d120|i+2/d240|i+0/d240|i-3/d120|i+0/d120|i-4/d240|i+5/d120|i+0/d360|i+0/d960|i+0/d240|i-5/d120|i+7/d240|i-2/d240|i-5/d120|i+5/d240|i-5/d120|i+0/d240|i+4/d120|i-4/d120|i+5/d360|i+0/d480|i-5/d240|i+0/d240|i-2/d240|i+2/d240|i+5/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i-2/d240|i+9/d240|i+0/d960|i-5/d240|i-2/d240|i+5/d120|i+2/d360|i+5/d480|i-7/d480|i+0/d240|i-3/d240|i+3/d240|i+0/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i+5/d240|i+0/d480|i-5/d480|i+0/d240|i+12/d480|i-2/d480|i-10/d480|i+2/d240|i+3/d240|i-7/d240|i+6/d240
i+0/d240|i-3/d120|i+0/d120|i-4/d240|i+5/d120|i+0/d360|i+0/d960|i+0/d240|i-5/d120|i+7/d240|i-2/d240|i-5/d120|i+5/d240|i-5/d120|i+0/d240|i+4/d120|i-4/d120|i+5/d360|i+0/d480|i-5/d240|i+0/d240|i-2/d240|i+2/d240|i+5/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i-2/d240|i+9/d240|i+0/d960|i-5/d240|i-2/d240|i+5/d120|i+2/d360|i+5/d480|i-7/d480|i+0/d240|i-3/d240|i+3/d240|i+0/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i+5/d240|i+0/d480|i-5/d480|i+0/d240|i+12/d480|i-2/d480|i-10/d480|i+2/d240|i+3/d240|i-7/d240|i+6/d240|i+6/d480|i-5/d240|i+4/d480|i-12/d120|i+1/d240|i+7/d240|i-7/d360|i+2/d240
i-5/d120|i+7/d240|i-2/d240|i-5/d120|i+5/d240|i-5/d120|i+0/d240|i+4/d120|i-4/d120|i+5/d360|i+0/d480|i-5/d240|i+0/d240|i-2/d240|i+2/d240|i+5/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i-2/d240|i+9/d240|i+0/d960|i-5/d240|i-2/d240|i+5/d120|i+2/d360|i+5/d480|i-7/d480|i+0/d240|i-3/d240|i+3/d240|i+0/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i+5/d240|i+0/d480|i-5/d480|i+0/d240|i+12/d480|i-2/d480|i-10/d480|i+2/d240|i+3/d240|i-7/d240|i+6/d240|i+6/d480|i-5/d240|i+4/d480|i-12/d120|i+1/d240|i+7/d240|i-7/d360|i+2/d240|i-3/d120|i+7/d120|i-6/d360|i+7/d360|i+4/d480|i-9/d240|i+5/d960|i-3/d240
i-4/d120|i+5/d360|i+0/d480|i-5/d240|i+0/d240|i-2/d240|i+2/d240|i+5/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i-2/d240|i+9/d240|i+0/d960|i-5/d240|i-2/d240|i+5/d120|i+2/d360|i+5/d480|i-7/d480|i+0/d240|i-3/d240|i+3/d240|i+0/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i+5/d240|i+0/d480|i-5/d480|i+0/d240|i+12/d480|i-2/d480|i-10/d480|i+2/d240|i+3/d240|i-7/d240|i+6/d240|i+6/d480|i-5/d240|i+4/d480|i-12/d120|i+1/d240|i+7/d240|i-7/d360|i+2/d240|i-3/d120|i+7/d120|i-6/d360|i+7/d360|i+4/d480|i-9/d240|i+5/d960|i-3/d240|i+7/d480|i-9/d240|i+2/d240|i-2/d240|i+5/d960|i-8/d240|i+3/d240|i+5/d240
i+4/d240|i-4/d480|i+7/d480|i-12/d240|i-2/d240|i+9/d240|i+0/d960|i-5/d240|i-2/d240|i+5/d120|i+2/d360|i+5/d480|i-7/d480|i+0/d240|i-3/d240|i+3/d240|i+0/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i+5/d240|i+0/d480|i-5/d480|i+0/d240|i+12/d480|i-2/d480|i-10/d480|i+2/d240|i+3/d240|i-7/d240|i+6/d240|i+6/d480|i-5/d240|i+4/d480|i-12/d120|i+1/d240|i+7/d240|i-7/d360|i+2/d240|i-3/d120|i+7/d120|i-6/d360|i+7/d360|i+4/d480|i-9/d240|i+5/d960|i-3/d240|i+7/d480|i-9/d240|i+2/d240|i-2/d240|i+5/d960|i-8/d240|i+3/d240|i+5/d240|i+2/d240|i-7/d240|i+5/d240|i-1/d120|i+1/d360|i+0/d240|i+0/d480|i+0/d240
i-2/d240|i+5/d120|i+2/d360|i+5/d480|i-7/d480|i+0/d240|i-3/d240|i+3/d240|i+0/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i+5/d240|i+0/d480|i-5/d480|i+0/d240|i+12/d480|i-2/d480|i-10/d480|i+2/d240|i+3/d240|i-7/d240|i+6/d240|i+6/d480|i-5/d240|i+4/d480|i-12/d120|i+1/d240|i+7/d240|i-7/d360|i+2/d240|i-3/d120|i+7/d120|i-6/d360|i+7/d360|i+4/d480|i-9/d240|i+5/d960|i-3/d240|i+7/d480|i-9/d240|i+2/d240|i-2/d240|i+5/d960|i-8/d240|i+3/d240|i+5/d240|i+2/d240|i-7/d240|i+5/d240|i-1/d120|i+1/d360|i+0/d240|i+0/d480|i+0/d240|i+4/d240|i-4/d240|i+0/d240|i+7/d240|i-3/d240|i-4/d480|i+0/d480|i+7/d480
i+0/d240|i+4/d240|i-4/d480|i+7/d480|i-12/d240|i+5/d240|i+0/d480|i-5/d480|i+0/d240|i+12/d480|i-2/d480|i-10/d480|i+2/d240|i+3/d240|i-7/d240|i+6/d240|i+6/d480|i-5/d240|i+4/d480|i-12/d120|i+1/d240|i+7/d240|i-7/d360|i+2/d240|i-3/d120|i+7/d120|i-6/d360|i+7/d360|i+4/d480|i-9/d240|i+5/d960|i-3/d240|i+7/d480|i-9/d240|i+2/d240|i-2/d240|i+5/d960|i-8/d240|i+3/d240|i+5/d240|i+2/d240|i-7/d240|i+5/d240|i-1/d120|i+1/d360|i+0/d240|i+0/d480|i+0/d240|i+4/d240|i-4/d240|i+0/d240|i+7/d240|i-3/d240|i-4/d480|i+0/d480|i+7/d480|i-8/d240|i+6/d240|i-3/d960|i-2/d240|i+4/d240|i+3/d480|i+0/d480|i-7/d480
i+0/d240|i+12/d480|i-2/d480|i-10/d480|i+2/d240|i+3/d240|i-7/d240|i+6/d240|i+6/d480|i-5/d240|i+4/d480|i-12/d120|i+1/d240|i+7/d240|i-7/d360|i+2/d240|i-3/d120|i+7/d120|i-6/d360|i+7/d360|i+4/d480|i-9/d240|i+5/d960|i-3/d240|i+7/d480|i-9/d240|i+2/d240|i-2/d240|i+5/d960|i-8/d240|i+3/d240|i+5/d240|i+2/d240|i-7/d240|i+5/d240|i-1/d120|i+1/d360|i+0/d240|i+0/d480|i+0/d240|i+4/d240|i-4/d240|i+0/d240|i+7/d240|i-3/d240|i-4/d480|i+0/d480|i+7/d480|i-8/d240|i+6/d240|i-3/d960|i-2/d240|i+4/d240|i+3/d480|i+0/d480|i-7/d480|i+4/d240|i-4/d240|i+2/d480|i+2/d240|i-4/d480|i+0/d480|i+7/d480|i-3/d240
i+6/d480|i-5/d240|i+4/d480|i-12/d120|i+1/d240|i+7/d240|i-7/d360|i+2/d240|i-3/d120|i+7/d120|i-6/d360|i+7/d360|i+4/d480|i-9/d240|i+5/d960|i-3/d240|i+7/d480|i-9/d240|i+2/d240|i-2/d240|i+5/d960|i-8/d240|i+3/d240|i+5/d240|i+2/d240|i-7/d240|i+5/d240|i-1/d120|i+1/d360|i+0/d240|i+0/d480|i+0/d240|i+4/d240|i-4/d240|i+0/d240|i+7/d240|i-3/d240|i-4/d480|i+0/d480|i+7/d480|i-8/d240|i+6/d240|i-3/d960|i-2/d240|i+4/d240|i+3/d480|i+0/d480|i-7/d480|i+4/d240|i-4/d240|i+2/d480|i+2/d240|i-4/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d240|i+5/d480|i+0/d480|i-2/d480|i-5/d120|i+2/d480|i+0/d120|i-2/d240
i-3/d120|i+7/d120|i-6/d360|i+7/d360|i+4/d480|i-9/d240|i+5/d960|i-3/d240|i+7/d480|i-9/d240|i+2/d240|i-2/d240|i+5/d960|i-8/d240|i+3/d240|i+5/d240|i+2/d240|i-7/d240|i+5/d240|i-1/d120|i+1/d360|i+0/d240|i+0/d480|i+0/d240|i+4/d240|i-4/d240|i+0/d240|i+7/d240|i-3/d240|i-4/d480|i+0/d480|i+7/d480|i-8/d240|i+6/d240|i-3/d960|i-2/d240|i+4/d240|i+3/d480|i+0/d480|i-7/d480|i+4/d240|i-4/d240|i+2/d480|i+2/d240|i-4/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d240|i+5/d480|i+0/d480|i-2/d480|i-5/d120|i+2/d480|i+0/d120|i-2/d240|i+4/d240|i+1/d480|i-5/d240|i+5/d480|i-1/d480|i-9/d120|i+0/d360|i+0/d240
i+7/d480|i-9/d240|i+2/d240|i-2/d240|i+5/d960|i-8/d240|i+3/d240|i+5/d240|i+2/d240|i-7/d240|i+5/d240|i-1/d120|i+1/d360|i+0/d240|i+0/d480|i+0/d240|i+4/d240|i-4/d240|i+0/d240|i+7/d240|i-3/d240|i-4/d480|i+0/d480|i+7/d480|i-8/d240|i+6/d240|i-3/d960|i-2/d240|i+4/d240|i+3/d480|i+0/d480|i-7/d480|i+4/d240|i-4/d240|i+2/d480|i+2/d240|i-4/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d240|i+5/d480|i+0/d480|i-2/d480|i-5/d120|i+2/d480|i+0/d120|i-2/d240|i+4/d240|i+1/d480|i-5/d240|i+5/d480|i-1/d480|i-9/d120|i+0/d360|i+0/d240|i+5/d240|i+4/d480|i-9/d240|i+9/d480|i-4/d960|i-1/d120|i+1/d240|i+0/d120
i+2/d240|i-7/d240|i+5/d240|i-1/d120|i+1/d360|i+0/d240|i+0/d480|i+0/d240|i+4/d240|i-4/d240|i+0/d240|i+7/d240|i-3/d240|i-4/d480|i+0/d480|i+7/d480|i-8/d240|i+6/d240|i-3/d960|i-2/d240|i+4/d240|i+3/d480|i+0/d480|i-7/d480|i+4/d240|i-4/d240|i+2/d480|i+2/d240|i-4/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d240|i+5/d480|i+0/d480|i-2/d480|i-5/d120|i+2/d480|i+0/d120|i-2/d240|i+4/d240|i+1/d480|i-5/d240|i+5/d480|i-1/d480|i-9/d120|i+0/d360|i+0/d240|i+5/d240|i+4/d480|i-9/d240|i+9/d480|i-4/d960|i-1/d120|i+1/d240|i+0/d120|i+4/d480|i-2/d240|i-3/d120|i+1/d360|i+0/d960|i+0/d960|i-5/d120|i+0/d120
i+4/d240|i-4/d240|i+0/d240|i+7/d240|i-3/d240|i-4/d480|i+0/d480|i+7/d480|i-8/d240|i+6/d240|i-3/d960|i-2/d240|i+4/d240|i+3/d480|i+0/d480|i-7/d480|i+4/d240|i-4/d240|i+2/d480|i+2/d240|i-4/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d240|i+5/d480|i+0/d480|i-2/d480|i-5/d120|i+2/d480|i+0/d120|i-2/d240|i+4/d240|i+1/d480|i-5/d240|i+5/d480|i-1/d480|i-9/d120|i+0/d360|i+0/d240|i+5/d240|i+4/d480|i-9/d240|i+9/d480|i-4/d960|i-1/d120|i+1/d240|i+0/d120|i+4/d480|i-2/d240|i-3/d120|i+1/d360|i+0/d960|i+0/d960|i-5/d120|i+0/d120|i+7/d240|i-7/d240|i+5/d240|i+0/d480|i-5/d240|i+0/d240|i+5/d240|i-7/d240
i-8/d240|i+6/d240|i-3/d960|i-2/d240|i+4/d240|i+3/d480|i+0/d480|i-7/d480|i+4/d240|i-4/d240|i+2/d480|i+2/d240|i-4/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d240|i+5/d480|i+0/d480|i-2/d480|i-5/d120|i+2/d480|i+0/d120|i-2/d240|i+4/d240|i+1/d480|i-5/d240|i+5/d480|i-1/d480|i-9/d120|i+0/d360|i+0/d240|i+5/d240|i+4/d480|i-9/d240|i+9/d480|i-4/d960|i-1/d120|i+1/d240|i+0/d120|i+4/d480|i-2/d240|i-3/d120|i+1/d360|i+0/d960|i+0/d960|i-5/d120|i+0/d120|i+7/d240|i-7/d240|i+5/d240|i+0/d480|i-5/d240|i+0/d240|i+5/d240|i-7/d240|i+7/d240|i+0/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+7/d240|i-5/d240
i+4/d240|i-4/d240|i+2/d480|i+2/d240|i-4/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d240|i+5/d480|i+0/d480|i-2/d480|i-5/d120|i+2/d480|i+0/d120|i-2/d240|i+4/d240|i+1/d480|i-5/d240|i+5/d480|i-1/d480|i-9/d120|i+0/d360|i+0/d240|i+5/d240|i+4/d480|i-9/d240|i+9/d480|i-4/d960|i-1/d120|i+1/d240|i+0/d120|i+4/d480|i-2/d240|i-3/d120|i+1/d360|i+0/d960|i+0/d960|i-5/d120|i+0/d120|i+7/d240|i-7/d240|i+5/d240|i+0/d480|i-5/d240|i+0/d240|i+5/d240|i-7/d240|i+7/d240|i+0/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+7/d240|i-5/d240|i+3/d120|i+2/d360|i+5/d480|i+0/d480|i+0/d480|i-7/d480|i+0/d240|i+0/d240
i-2/d240|i+5/d480|i+0/d480|i-2/d480|i-5/d120|i+2/d480|i+0/d120|i-2/d240|i+4/d240|i+1/d480|i-5/d240|i+5/d480|i-1/d480|i-9/d120|i+0/d360|i+0/d240|i+5/d240|i+4/d480|i-9/d240|i+9/d480|i-4/d960|i-1/d120|i+1/d240|i+0/d120|i+4/d480|i-2/d240|i-3/d120|i+1/d360|i+0/d960|i+0/d960|i-5/d120|i+0/d120|i+7/d240|i-7/d240|i+5/d240|i+0/d480|i-5/d240|i+0/d240|i+5/d240|i-7/d240|i+7/d240|i+0/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+7/d240|i-5/d240|i+3/d120|i+2/d360|i+5/d480|i+0/d480|i+0/d480|i-7/d480|i+0/d240|i+0/d240|i+4/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+5/d480|i-5/d480
i+4/d240|i+1/d480|i-5/d240|i+5/d480|i-1/d480|i-9/d120|i+0/d360|i+0/d240|i+5/d240|i+4/d480|i-9/d240|i+9/d480|i-4/d960|i-1/d120|i+1/d240|i+0/d120|i+4/d480|i-2/d240|i-3/d120|i+1/d360|i+0/d960|i+0/d960|i-5/d120|i+0/d120|i+7/d240|i-7/d240|i+5/d240|i+0/d480|i-5/d240|i+0/d240|i+5/d240|i-7/d240|i+7/d240|i+0/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+7/d240|i-5/d240|i+3/d120|i+2/d360|i+5/d480|i+0/d480|i+0/d480|i-7/d480|i+0/d240|i+0/d240|i+4/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+5/d480|i-5/d480|i+12/d480|i+0/d480|i+0/d480|i-2/d480|i-8/d240|i-4/d240|i+6/d240|i+6/d480
i+5/d240|i+4/d480|i-9/d240|i+9/d480|i-4/d960|i-1/d120|i+1/d240|i+0/d120|i+4/d480|i-2/d240|i-3/d120|i+1/d360|i+0/d960|i+0/d960|i-5/d120|i+0/d120|i+7/d240|i-7/d240|i+5/d240|i+0/d480|i-5/d240|i+0/d240|i+5/d240|i-7/d240|i+7/d240|i+0/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+7/d240|i-5/d240|i+3/d120|i+2/d360|i+5/d480|i+0/d480|i+0/d480|i-7/d480|i+0/d240|i+0/d240|i+4/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+5/d480|i-5/d480|i+12/d480|i+0/d480|i+0/d480|i-2/d480|i-8/d240|i-4/d240|i+6/d240|i+6/d480|i+0/d480|i+0/d480|i-1/d480|i-12/d120|i+8/d240|i-7/d360|i+6/d120|i+1/d360
i+4/d480|i-2/d240|i-3/d120|i+1/d360|i+0/d960|i+0/d960|i-5/d120|i+0/d120|i+7/d240|i-7/d240|i+5/d240|i+0/d480|i-5/d240|i+0/d240|i+5/d240|i-7/d240|i+7/d240|i+0/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+7/d240|i-5/d240|i+3/d120|i+2/d360|i+5/d480|i+0/d480|i+0/d480|i-7/d480|i+0/d240|i+0/d240|i+4/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+5/d480|i-5/d480|i+12/d480|i+0/d480|i+0/d480|i-2/d480|i-8/d240|i-4/d240|i+6/d240|i+6/d480|i+0/d480|i+0/d480|i-1/d480|i-12/d120|i+8/d240|i-7/d360|i+6/d120|i+1/d360|i+4/d480|i+0/d480|i+0/d480|i-4/d960|i-3/d240|i-2/d240|i+0/d240|i+5/d960
i+7/d240|i-7/d240|i+5/d240|i+0/d480|i-5/d240|i+0/d240|i+5/d240|i-7/d240|i+7/d240|i+0/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+7/d240|i-5/d240|i+3/d120|i+2/d360|i+5/d480|i+0/d480|i+0/d480|i-7/d480|i+0/d240|i+0/d240|i+4/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+5/d480|i-5/d480|i+12/d480|i+0/d480|i+0/d480|i-2/d480|i-8/d240|i-4/d240|i+6/d240|i+6/d480|i+0/d480|i+0/d480|i-1/d480|i-12/d120|i+8/d240|i-7/d360|i+6/d120|i+1/d360|i+4/d480|i+0/d480|i+0/d480|i-4/d960|i-3/d240|i-2/d240|i+0/d240|i+5/d960|i+0/d960|i+0/d960|i+0/d240|i+0/d240|i+4/d240|i-5/d120|i+1/d360|i+0/d480
i+7/d240|i+0/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+7/d240|i-5/d240|i+3/d120|i+2/d360|i+5/d480|i+0/d480|i+0/d480|i-7/d480|i+0/d240|i+0/d240|i+4/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+5/d480|i-5/d480|i+12/d480|i+0/d480|i+0/d480|i-2/d480|i-8/d240|i-4/d240|i+6/d240|i+6/d480|i+0/d480|i+0/d480|i-1/d480|i-12/d120|i+8/d240|i-7/d360|i+6/d120|i+1/d360|i+4/d480|i+0/d480|i+0/d480|i-4/d960|i-3/d240|i-2/d240|i+0/d240|i+5/d960|i+0/d960|i+0/d960|i+0/d240|i+0/d240|i+4/d240|i-5/d120|i+1/d360|i+0/d480|i+7/d240|i-2/d240|i-1/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-3/d240
i+3/d120|i+2/d360|i+5/d480|i+0/d480|i+0/d480|i-7/d480|i+0/d240|i+0/d240|i+4/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+5/d480|i-5/d480|i+12/d480|i+0/d480|i+0/d480|i-2/d480|i-8/d240|i-4/d240|i+6/d240|i+6/d480|i+0/d480|i+0/d480|i-1/d480|i-12/d120|i+8/d240|i-7/d360|i+6/d120|i+1/d360|i+4/d480|i+0/d480|i+0/d480|i-4/d960|i-3/d240|i-2/d240|i+0/d240|i+5/d960|i+0/d960|i+0/d960|i+0/d240|i+0/d240|i+4/d240|i-5/d120|i+1/d360|i+0/d480|i+7/d240|i-2/d240|i-1/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d960|i-2/d240|i+7/d480|i+0/d480|i+0/d480|i-7/d480|i+4/d240|i+0/d240
i+4/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-12/d240|i+5/d480|i-5/d480|i+12/d480|i+0/d480|i+0/d480|i-2/d480|i-8/d240|i-4/d240|i+6/d240|i+6/d480|i+0/d480|i+0/d480|i-1/d480|i-12/d120|i+8/d240|i-7/d360|i+6/d120|i+1/d360|i+4/d480|i+0/d480|i+0/d480|i-4/d960|i-3/d240|i-2/d240|i+0/d240|i+5/d960|i+0/d960|i+0/d960|i+0/d240|i+0/d240|i+4/d240|i-5/d120|i+1/d360|i+0/d480|i+7/d240|i-2/d240|i-1/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d960|i-2/d240|i+7/d480|i+0/d480|i+0/d480|i-7/d480|i+4/d240|i+0/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-5/d240|i+0/d480|i+5/d480|i+0/d480
i+12/d480|i+0/d480|i+0/d480|i-2/d480|i-8/d240|i-4/d240|i+6/d240|i+6/d480|i+0/d480|i+0/d480|i-1/d480|i-12/d120|i+8/d240|i-7/d360|i+6/d120|i+1/d360|i+4/d480|i+0/d480|i+0/d480|i-4/d960|i-3/d240|i-2/d240|i+0/d240|i+5/d960|i+0/d960|i+0/d960|i+0/d240|i+0/d240|i+4/d240|i-5/d120|i+1/d360|i+0/d480|i+7/d240|i-2/d240|i-1/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d960|i-2/d240|i+7/d480|i+0/d480|i+0/d480|i-7/d480|i+4/d240|i+0/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-5/d240|i+0/d480|i+5/d480|i+0/d480|i+0/d480|i-2/d480|i-5/d240|i+5/d480|i-5/d240|i+5/d480|i+0/d480|i-1/d480
i+0/d480|i+0/d480|i-1/d480|i-12/d120|i+8/d240|i-7/d360|i+6/d120|i+1/d360|i+4/d480|i+0/d480|i+0/d480|i-4/d960|i-3/d240|i-2/d240|i+0/d240|i+5/d960|i+0/d960|i+0/d960|i+0/d240|i+0/d240|i+4/d240|i-5/d120|i+1/d360|i+0/d480|i+7/d240|i-2/d240|i-1/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d960|i-2/d240|i+7/d480|i+0/d480|i+0/d480|i-7/d480|i+4/d240|i+0/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-5/d240|i+0/d480|i+5/d480|i+0/d480|i+0/d480|i-2/d480|i-5/d240|i+5/d480|i-5/d240|i+5/d480|i+0/d480|i-1/d480|i-4/d240|i-5/d240|i+5/d240|i+4/d480|i-9/d240|i+9/d480|i+0/d480|i-4/d960
i+4/d480|i+0/d480|i+0/d480|i-4/d960|i-3/d240|i-2/d240|i+0/d240|i+5/d960|i+0/d960|i+0/d960|i+0/d240|i+0/d240|i+4/d240|i-5/d120|i+1/d360|i+0/d480|i+7/d240|i-2/d240|i-1/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-3/d240|i-2/d960|i-2/d240|i+7/d480|i+0/d480|i+0/d480|i-7/d480|i+4/d240|i+0/d240|i-4/d480|i+0/d480|i+0/d480|i+7/d480|i-5/d240|i+0/d480|i+5/d480|i+0/d480|i+0/d480|i-2/d480|i-5/d240|i+5/d480|i-5/d240|i+5/d480|i+0/d480|i-1/d480|i-4/d240|i-5/d240|i+5/d240|i+4/d480|i-9/d240|i+9/d480|i+0/d480|i-4/d960|i-1/d120|i+1/d360|i+4/d480|i-4/d960|i+0/d960|i+0/d960|i-5/d240|i+7/d240
